mu,seed,cell_id,n,k
0.01,178,11,10,7
0.01,179,0,936,642
0.01,179,1,9,2
0.01,179,2,1023,848
0.01,179,3,16,9
0.01,179,4,1028,996
0.01,179,5,10,8
0.01,179,6,957,608
0.01,179,7,11,3
0.01,179,8,958,747
0.01,179,9,14,11
0.01,179,10,1032,944
0.01,179,11,6,4
0.01,180,0,998,675
0.01,180,1,10,3
0.01,180,2,994,821
0.01,180,3,10,4
0.01,180,4,956,938
0.01,180,5,14,13
0.01,180,6,979,615
0.01,180,7,9,1
0.01,180,8,993,752
0.01,180,9,13,10
0.01,180,10,1015,923
0.01,180,11,9,8
0.01,181,0,964,640
0.01,181,1,9,4
0.01,181,2,992,803
0.01,181,3,10,5
0.01,181,4,1005,964
0.01,181,5,10,7
0.01,181,6,930,578
0.01,181,7,14,5
0.01,181,8,998,741
0.01,181,9,7,6
0.01,181,10,1054,963
0.01,181,11,7,4
0.01,182,0,985,641
0.01,182,1,10,2
0.01,182,2,969,788
0.01,182,3,8,6
0.01,182,4,1027,988
0.01,182,5,11,8
0.01,182,6,1072,636
0.01,182,7,7,3
0.01,182,8,958,703
0.01,182,9,11,8
0.01,182,10,929,843
0.01,182,11,13,9
0.01,183,0,929,596
0.01,183,1,12,5
0.01,183,2,962,789
0.01,183,3,12,7
0.01,183,4,1022,993
0.01,183,5,9,7
0.01,183,6,999,631
0.01,183,7,9,2
0.01,183,8,1036,785
0.01,183,9,9,6
0.01,183,10,991,907
0.01,183,11,10,7
0.01,184,0,957,650
0.01,184,1,14,7
0.01,184,2,1006,844
0.01,184,3,8,5
0.01,184,4,1001,986
0.01,184,5,8,7
0.01,184,6,1009,620
0.01,184,7,11,5
0.01,184,8,974,783
0.01,184,9,8,6
0.01,184,10,994,921
0.01,184,11,10,8
0.01,185,0,976,640
0.01,185,1,9,5
0.01,185,2,1005,829
0.01,185,3,7,3
0.01,185,4,975,950
0.01,185,5,12,8
0.01,185,6,1000,620
0.01,185,7,7,5
0.01,185,8,1020,773
0.01,185,9,14,8
0.01,185,10,968,869
0.01,185,11,7,4
0.01,186,0,997,678
0.01,186,1,14,5
0.01,186,2,1011,825
0.01,186,3,16,9
0.01,186,4,971,942
0.01,186,5,10,6
0.01,186,6,1015,600
0.01,186,7,10,7
0.01,186,8,932,723
0.01,186,9,7,6
0.01,186,10,1006,917
0.01,186,11,11,7
0.01,187,0,990,651
0.01,187,1,10,4
0.01,187,2,965,797
0.01,187,3,11,6
0.01,187,4,1041,1008
0.01,187,5,10,10
0.01,187,6,948,562
0.01,187,7,10,4
0.01,187,8,975,727
0.01,187,9,10,5
0.01,187,10,1019,938
0.01,187,11,11,10
0.01,188,0,955,630
0.01,188,1,13,4
0.01,188,2,1003,830
0.01,188,3,9,5
0.01,188,4,1032,1012
0.01,188,5,11,8
0.01,188,6,1007,647
0.01,188,7,7,2
0.01,188,8,966,699
0.01,188,9,11,7
0.01,188,10,977,888
0.01,188,11,9,6
0.01,189,0,1022,687
0.01,189,1,9,6
0.01,189,2,980,814
0.01,189,3,4,4
0.01,189,4,998,966
0.01,189,5,8,6
0.01,189,6,963,589
0.01,189,7,10,5
0.01,189,8,1022,787
0.01,189,9,5,3
0.01,189,10,974,876
0.01,189,11,5,5
0.01,190,0,1029,707
0.01,190,1,18,9
0.01,190,2,998,817
0.01,190,3,14,8
0.01,190,4,1016,985
0.01,190,5,12,8
0.01,190,6,903,535
0.01,190,7,8,5
0.01,190,8,976,742
0.01,190,9,10,6
0.01,190,10,1011,910
0.01,190,11,5,4
0.01,191,0,975,650
0.01,191,1,11,4
0.01,191,2,1030,845
0.01,191,3,12,5
0.01,191,4,961,939
0.01,191,5,10,8
0.01,191,6,1048,618
0.01,191,7,11,5
0.01,191,8,973,732
0.01,191,9,14,8
0.01,191,10,950,873
0.01,191,11,5,4
0.01,192,0,1008,704
0.01,192,1,3,0
0.01,192,2,939,774
0.01,192,3,11,6
0.01,192,4,984,951
0.01,192,5,7,3
0.01,192,6,986,583
0.01,192,7,8,7
0.01,192,8,1049,773
0.01,192,9,9,6
0.01,192,10,991,896
0.01,192,11,5,4
0.01,193,0,1017,696
0.01,193,1,12,5
0.01,193,2,991,796
0.01,193,3,10,6
0.01,193,4,992,965
0.01,193,5,10,8
0.01,193,6,938,556
0.01,193,7,11,6
0.01,193,8,997,743
0.01,193,9,14,7
0.01,193,10,1004,914
0.01,193,11,4,3
0.01,194,0,983,667
0.01,194,1,10,5
0.01,194,2,917,760
0.01,194,3,8,3
0.01,194,4,1065,1034
0.01,194,5,17,10
0.01,194,6,981,619
0.01,194,7,11,7
0.01,194,8,973,735
0.01,194,9,10,7
0.01,194,10,1010,918
0.01,194,11,15,10
0.01,195,0,988,654
0.01,195,1,12,7
0.01,195,2,979,822
0.01,195,3,7,3
0.01,195,4,969,945
0.01,195,5,11,10
0.01,195,6,1028,592
0.01,195,7,2,2
0.01,195,8,942,703
0.01,195,9,13,10
0.01,195,10,1038,959
0.01,195,11,11,11
0.01,196,0,1015,700
0.01,196,1,12,5
0.01,196,2,1031,841
0.01,196,3,4,3
0.01,196,4,960,932
0.01,196,5,6,6
0.01,196,6,927,563
0.01,196,7,13,7
0.01,196,8,1014,780
0.01,196,9,13,6
0.01,196,10,996,902
0.01,196,11,9,9
0.01,197,0,971,654
0.01,197,1,8,4
0.01,197,2,995,812
0.01,197,3,7,5
0.01,197,4,1003,965
0.01,197,5,5,3
0.01,197,6,968,591
0.01,197,7,11,10
0.01,197,8,988,772
0.01,197,9,11,5
0.01,197,10,1023,957
0.01,197,11,10,8
0.01,198,0,963,651
0.01,198,1,12,3
0.01,198,2,994,824
0.01,198,3,15,10
0.01,198,4,1026,992
0.01,198,5,11,7
0.01,198,6,976,586
0.01,198,7,5,3
0.01,198,8,983,768
0.01,198,9,4,2
0.01,198,10,1008,921
0.01,198,11,3,2
0.01,199,0,1009,639
0.01,199,1,6,5
0.01,199,2,966,782
0.01,199,3,20,13
0.01,199,4,1006,978
0.01,199,5,9,6
0.01,199,6,956,574
0.01,199,7,15,10
0.01,199,8,961,739
0.01,199,9,14,12
0.01,199,10,1030,940
0.01,199,11,8,4
